stock,year,bbmsy,ffmsy,bbmsy.effEdepP,ffmsy.effEdepP
Anodontostoma chacunda,1951,1.60680191394704,1.75707017705608e-08,1.60680191394704,1.75707017705608e-08
Anodontostoma chacunda,1952,0.000546436990054695,5.16667753980265e-05,0.000546436990054695,5.16667753980265e-05
Anodontostoma chacunda,1953,1.57751828970388e-05,0.00178968684031101,1.57751828970388e-05,0.00178968684031101
Anodontostoma chacunda,1954,3.6057983874439e-06,0.00782978808039883,3.6057983874439e-06,0.00782978808039883
Anodontostoma chacunda,1955,1.83219330032189e-06,0.0154092023092594,1.83219330032189e-06,0.0154092023092594
Anodontostoma chacunda,1956,1.74925582960489e-06,0.0161397988541827,1.74925582960489e-06,0.0161397988541827
Anodontostoma chacunda,1957,1.35410078699016e-06,0.0208497310581171,1.35410078699016e-06,0.0208497310581171
Anodontostoma chacunda,1958,1.27682367351102e-06,0.0221116179313118,1.27682367351102e-06,0.0221116179313118
Anodontostoma chacunda,1959,1.28044570704651e-06,0.0220490701628039,1.28044570704651e-06,0.0220490701628039
Anodontostoma chacunda,1960,1.33043729706512e-06,0.0212205695800992,1.33043729706512e-06,0.0212205695800992
Anodontostoma chacunda,1961,1.28410911184163e-06,0.0219861668872042,1.28410911184163e-06,0.0219861668872042
Anodontostoma chacunda,1962,1.31436543636891e-06,0.0214800514781684,1.31436543636891e-06,0.0214800514781684
Anodontostoma chacunda,1963,1.25888037977335e-06,0.0224267831065988,1.25888037977335e-06,0.0224267831065988
Anodontostoma chacunda,1964,1.28803210634364e-06,0.0219192030193053,1.28803210634364e-06,0.0219192030193053
Anodontostoma chacunda,1965,1.34262367454958e-06,0.0210279602315228,1.34262367454958e-06,0.0210279602315228
Anodontostoma chacunda,1966,1.48638958156501e-06,0.0189941032852259,1.48638958156501e-06,0.0189941032852259
Anodontostoma chacunda,1967,3.25762627487434e-06,0.008666628659059,3.25762627487434e-06,0.008666628659059
Anodontostoma chacunda,1968,4.44160916688282e-05,0.000635639836229526,4.44160916688282e-05,0.000635639836229526
Anodontostoma chacunda,1969,0.0227502241931394,0.496393125529612,0.0227502241931394,0.496393125529612
Anodontostoma chacunda,1970,0.137658106585985,0.100495296556912,0.137658106585985,0.100495296556912
Anodontostoma chacunda,1971,0.274715995079079,0.0431635137772196,0.274715995079079,0.0431635137772196
Anodontostoma chacunda,1972,0.394721144003062,0.0400542942566612,0.394721144003062,0.0400542942566612
Anodontostoma chacunda,1973,0.473385481006816,0.0333983138173115,0.473385481006816,0.0333983138173115
Anodontostoma chacunda,1974,0.494838461870206,0.0382263473932678,0.494838461870206,0.0382263473932678
Anodontostoma chacunda,1975,0.543756479959297,0.0329701351699593,0.543756479959297,0.0329701351699593
Anodontostoma chacunda,1976,0.406906018008834,0.032679713616525,0.406906018008834,0.032679713616525
Anodontostoma chacunda,1977,0.408825061363386,0.0328716035135522,0.408825061363386,0.0328716035135522
Anodontostoma chacunda,1978,0.638109216591132,0.0633134623852526,0.638109216591132,0.0633134623852526
Anodontostoma chacunda,1979,0.415415579104017,0.0596709818760422,0.415415579104017,0.0596709818760422
Anodontostoma chacunda,1980,0.538364046877986,0.0539623399493268,0.538364046877986,0.0539623399493268
Anodontostoma chacunda,1981,0.494001249422371,0.0542362448813787,0.494001249422371,0.0542362448813787
Anodontostoma chacunda,1982,0.591605628478268,0.0698650907317675,0.591605628478268,0.0698650907317675
Anodontostoma chacunda,1983,0.5720616458922,0.0826159821579329,0.5720616458922,0.0826159821579329
Anodontostoma chacunda,1984,0.79440120886085,0.0676672450829307,0.79440120886085,0.0676672450829307
Anodontostoma chacunda,1985,0.677284801586419,0.16340531737807,0.677284801586419,0.16340531737807
Anodontostoma chacunda,1986,0.777222480600244,0.167349456539273,0.777222480600244,0.167349456539273
Anodontostoma chacunda,1987,0.806183730143257,0.08656969451723,0.806183730143257,0.08656969451723
Anodontostoma chacunda,1988,0.613163569108095,0.101067059185358,0.613163569108095,0.101067059185358
Anodontostoma chacunda,1989,0.69180955415907,0.0964744618236494,0.69180955415907,0.0964744618236494
Anodontostoma chacunda,1990,0.758108727810841,0.116936367652417,0.758108727810841,0.116936367652417
Anodontostoma chacunda,1991,0.776023229981922,0.115364707152059,0.776023229981922,0.115364707152059
Anodontostoma chacunda,1992,0.638875490209685,0.107605429726267,0.638875490209685,0.107605429726267
Anodontostoma chacunda,1993,0.703654837813911,0.105643463020784,0.703654837813911,0.105643463020784
Anodontostoma chacunda,1994,0.68654735044902,0.106713242102193,0.68654735044902,0.106713242102193
Anodontostoma chacunda,1995,0.715603815224134,0.092240852339766,0.715603815224134,0.092240852339766
Anodontostoma chacunda,1996,0.575316713839105,0.106341643507166,0.575316713839105,0.106341643507166
Anodontostoma chacunda,1997,0.583999838220558,0.0926262806952115,0.583999838220558,0.0926262806952115
Anodontostoma chacunda,1998,0.483179989715676,0.0861271330956603,0.483179989715676,0.0861271330956603
Anodontostoma chacunda,1999,0.502627565557321,0.169015810630883,0.502627565557321,0.169015810630883
Anodontostoma chacunda,2000,0.507973192876276,0.147006429732976,0.507973192876276,0.147006429732976
Anodontostoma chacunda,2001,0.506382098623944,0.154381785442844,0.506382098623944,0.154381785442844
Anodontostoma chacunda,2002,0.584125769664115,0.113582897633202,0.584125769664115,0.113582897633202
Anodontostoma chacunda,2003,0.504655933224971,0.136839827154841,0.504655933224971,0.136839827154841
Anodontostoma chacunda,2004,0.503668556788518,0.159361521729658,0.503668556788518,0.159361521729658
Anodontostoma chacunda,2005,0.509286070932852,0.228228836655264,0.509286070932852,0.228228836655264
Anodontostoma chacunda,2006,0.634779822827367,0.216377041622458,0.634779822827367,0.216377041622458
Anodontostoma chacunda,2007,0.794620417020684,0.199428292303955,0.794620417020684,0.199428292303955
Anodontostoma chacunda,2008,0.641092606642053,0.158185622318889,0.641092606642053,0.158185622318889
Anodontostoma chacunda,2009,0.643896444684235,0.139081254519444,0.643896444684235,0.139081254519444
Anodontostoma chacunda,2010,0.696540299143883,0.206797676095112,0.696540299143883,0.206797676095112
Anodontostoma chacunda,2011,0.98504230903958,0.220119127848486,0.98504230903958,0.220119127848486
Anodontostoma chacunda,2012,0.867761514412058,0.26844644058487,0.867761514412058,0.26844644058487
Anodontostoma chacunda,2013,0.715552951407544,0.328271361787504,0.715552951407544,0.328271361787504
Anodontostoma chacunda,2014,0.995123577755961,0.314265413497581,0.995123577755961,0.314265413497581
Anodontostoma chacunda,2015,0.854453612338411,0.297772193928076,0.854453612338411,0.297772193928076
Anodontostoma chacunda,2016,0.592089849180465,0.513117071166036,0.592089849180465,0.513117071166036
Anodontostoma chacunda,2017,0.67800116728359,0.437416906468575,0.67800116728359,0.437416906468575
Anodontostoma chacunda,2018,0.726945926790118,0.429346658566017,0.726945926790118,0.429346658566017
Anodontostoma chacunda,2019,0.850229386599505,0.377473451331523,0.850229386599505,0.377473451331523
Ariidae,1951,1.58496258550253,0.0226643871677841,1.58496258550253,0.0226643871677841
Ariidae,1952,1.58589088444581,0.0262752998976521,1.58589088444581,0.0262752998976521
Ariidae,1953,1.6320521746408,0.0338960957335624,1.6320521746408,0.0338960957335624
Ariidae,1954,1.56880197914268,0.0329729161953465,1.56880197914268,0.0329729161953465
Ariidae,1955,1.57424066165483,0.0287516262695284,1.57424066165483,0.0287516262695284
Ariidae,1956,1.65343808548597,0.0338921918875532,1.65343808548597,0.0338921918875532
Ariidae,1957,1.55829462703126,0.0405719694514914,1.55829462703126,0.0405719694514914
Ariidae,1958,1.55627428996981,0.0452410758148281,1.55627428996981,0.0452410758148281
Ariidae,1959,1.16746724318489,0.0430770869603143,1.16746724318489,0.0430770869603143
Ariidae,1960,1.10352063567313,0.0540369246466636,1.10352063567313,0.0540369246466636
Ariidae,1961,0.868410754667227,0.0372289091793228,0.868410754667227,0.0372289091793228
Ariidae,1962,0.845276968016341,0.0586466279338515,0.845276968016341,0.0586466279338515
Ariidae,1963,0.908993932291619,0.0513742344482276,0.908993932291619,0.0513742344482276
Ariidae,1964,1.17499422465347,0.0831564933777112,1.17499422465347,0.0831564933777112
Ariidae,1965,1.05109606283833,0.0669848604998736,1.05109606283833,0.0669848604998736
Ariidae,1966,0.885359090001431,0.0705980642165753,0.885359090001431,0.0705980642165753
Ariidae,1967,0.792013599523751,0.0861755288560396,0.792013599523751,0.0861755288560396
Ariidae,1968,0.747988661125387,0.0970106356600033,0.747988661125387,0.0970106356600033
